time	neuronID	deltaRR	tissue	trialN	stim
0	84	-9.23447822438983e-4	prob	5	heat
1	84	-6.9965523474487e-4	prob	5	heat
2	84	-3.30310370039258e-4	prob	5	heat
3	84	-0.00516142161500619	prob	5	heat
4	84	-0.00575544059281088	prob	5	heat
5	84	0.00275984610443661	prob	5	heat
6	84	9.66075867506343e-4	prob	5	heat
7	84	0.00116333656492264	prob	5	heat
8	84	0.00494860692310111	prob	5	heat
9	84	0.00303241017507317	prob	5	heat
10	84	0.00226501984599771	prob	5	heat
11	84	0.0344989863211174	prob	5	heat
12	84	-0.00778075759609621	prob	5	heat
13	84	-0.0163309673546289	prob	5	heat
14	84	-0.00633997106645337	prob	5	heat
15	84	0.0103663235393958	prob	5	heat
16	84	0.0590790426455042	prob	5	heat
17	84	0.0974464172280263	prob	5	heat
18	84	0.10139120667897	prob	5	heat
19	84	0.071689159066228	prob	5	heat
20	84	0.0567722737554098	prob	5	heat
21	84	0.0475534082845577	prob	5	heat
22	84	0.0398716512150479	prob	5	heat
23	84	0.0333225959234815	prob	5	heat
24	84	0.0330313666060335	prob	5	heat
25	84	0.0222960437095611	prob	5	heat
26	84	0.0206666687596405	prob	5	heat
27	84	0.0142308467954253	prob	5	heat
28	84	0.00835738175432358	prob	5	heat
29	84	-1.54326481254991e-4	prob	5	heat
30	84	-0.00559661991859365	prob	5	heat
31	84	0.00895599623436908	prob	5	heat
32	84	-0.018617874236948	prob	5	heat
33	84	7.91973897856732e-4	prob	5	heat
34	84	0.00455568891328089	prob	5	heat
35	84	-0.0150332496361531	prob	5	heat
36	84	-0.00156212016973302	prob	5	heat
37	84	8.52061124227049e-4	prob	5	heat
38	84	0.00269537615019788	prob	5	heat
39	84	0.00506036931943239	prob	5	heat
40	84	0.0041541635036252	prob	5	heat
0	85	0.0120191827204671	prob	5	heat
1	85	-9.09143725584787e-4	prob	5	heat
2	85	0.00788256619478648	prob	5	heat
3	85	-0.00466312104753501	prob	5	heat
4	85	0.0220972049963423	prob	5	heat
5	85	-0.00328036491920126	prob	5	heat
6	85	1.20432617699457e-4	prob	5	heat
7	85	3.93933183224832e-4	prob	5	heat
8	85	-0.00777403704983456	prob	5	heat
9	85	-0.0047739361763877	prob	5	heat
10	85	-0.00629323936328634	prob	5	heat
11	85	0.0025037913892644	prob	5	heat
12	85	-0.0355245899383795	prob	5	heat
13	85	-0.0357712670312994	prob	5	heat
14	85	-5.60605926377943e-4	prob	5	heat
15	85	0.0394068257819583	prob	5	heat
16	85	0.0726598171239959	prob	5	heat
17	85	0.0610492885807197	prob	5	heat
18	85	0.10826513499494	prob	5	heat
19	85	0.0968868253569741	prob	5	heat
20	85	0.0819851469888958	prob	5	heat
21	85	0.0816368325099095	prob	5	heat
22	85	0.0769136142996994	prob	5	heat
23	85	0.0724342395814787	prob	5	heat
24	85	0.0645191981858699	prob	5	heat
25	85	0.0596483403485655	prob	5	heat
26	85	0.0468202932204137	prob	5	heat
27	85	0.0196309890232291	prob	5	heat
28	85	0.0313845385306813	prob	5	heat
29	85	0.00260643103746448	prob	5	heat
30	85	0.0186094170284857	prob	5	heat
31	85	0.0348189045535336	prob	5	heat
32	85	0.0114598653747445	prob	5	heat
33	85	0.0498349779709289	prob	5	heat
34	85	0.0276777222241673	prob	5	heat
35	85	-0.00186543835830049	prob	5	heat
36	85	0.00262085740885688	prob	5	heat
37	85	0.00228820544262615	prob	5	heat
38	85	0.00307500563334201	prob	5	heat
39	85	0.0386675076798026	prob	5	heat
40	85	-0.0015809929989578	prob	5	heat
0	86	0.00192402590896954	prob	5	heat
1	86	-2.85782744867641e-4	prob	5	heat
2	86	0.0299920620583486	prob	5	heat
3	86	7.29279110731155e-4	prob	5	heat
4	86	-0.00318090323076549	prob	5	heat
5	86	1.47932311195172e-4	prob	5	heat
6	86	-7.56697367479203e-4	prob	5	heat
7	86	7.06056962526113e-4	prob	5	heat
8	86	2.51195010977201e-4	prob	5	heat
9	86	-0.00145083889479892	prob	5	heat
10	86	0.00136509049702987	prob	5	heat
11	86	-9.00196458316616e-4	prob	5	heat
12	86	-0.00402317565726379	prob	5	heat
13	86	0.00590308982004568	prob	5	heat
14	86	0.0311870516681617	prob	5	heat
15	86	0.0546638875538634	prob	5	heat
16	86	0.0944038446692683	prob	5	heat
17	86	0.106566916903124	prob	5	heat
18	86	0.111303654138746	prob	5	heat
19	86	0.086861031134669	prob	5	heat
20	86	0.0699048717320616	prob	5	heat
21	86	0.0614918769914687	prob	5	heat
22	86	0.0516871794314489	prob	5	heat
23	86	0.0431456160946158	prob	5	heat
24	86	0.0389621627542439	prob	5	heat
25	86	0.0292725611993043	prob	5	heat
26	86	0.00849311501339772	prob	5	heat
27	86	0.00147984522497032	prob	5	heat
28	86	0.0250344067939191	prob	5	heat
29	86	0.0177784788489774	prob	5	heat
30	86	0.00251685875375923	prob	5	heat
31	86	0.0116717811273346	prob	5	heat
32	86	-0.00666038870063347	prob	5	heat
33	86	0.00628858638065523	prob	5	heat
34	86	0.0166213999045145	prob	5	heat
35	86	0.0219617282829518	prob	5	heat
36	86	0.010465553301477	prob	5	heat
37	86	0.00194589477971197	prob	5	heat
38	86	0.00389212895585794	prob	5	heat
39	86	8.14258908751582e-4	prob	5	heat
40	86	-0.00939189256380019	prob	5	heat
0	87	-5.47173540838206e-4	prob	5	heat
1	87	-0.00394881533703096	prob	5	heat
2	87	9.31447346540659e-4	prob	5	heat
3	87	0.00183185642324541	prob	5	heat
4	87	6.7886474370013e-4	prob	5	heat
5	87	-0.00290543008804958	prob	5	heat
6	87	7.10133689117685e-4	prob	5	heat
7	87	2.52302340131128e-4	prob	5	heat
8	87	-9.65625886866598e-4	prob	5	heat
9	87	0.0251879374232344	prob	5	heat
10	87	0.00132127058190444	prob	5	heat
11	87	-0.00130764560888528	prob	5	heat
12	87	-0.0108363179444624	prob	5	heat
13	87	0.0163058786092023	prob	5	heat
14	87	0.0540253272849501	prob	5	heat
15	87	0.0800429179143034	prob	5	heat
16	87	0.105061647731673	prob	5	heat
17	87	0.108047728893817	prob	5	heat
18	87	0.11481832189194	prob	5	heat
19	87	0.0803074286255283	prob	5	heat
20	87	0.056733934374215	prob	5	heat
21	87	0.0391516005720667	prob	5	heat
22	87	0.0293353369010991	prob	5	heat
23	87	0.0228745400637367	prob	5	heat
24	87	0.0201703086051462	prob	5	heat
25	87	0.011262903719968	prob	5	heat
26	87	0.00801061946582838	prob	5	heat
27	87	-0.00142783482113603	prob	5	heat
28	87	-0.00702869481745427	prob	5	heat
29	87	-0.00437926830932718	prob	5	heat
30	87	-0.00236850545405305	prob	5	heat
31	87	0.00620367165306865	prob	5	heat
32	87	-0.0209822926653265	prob	5	heat
33	87	-0.00564500414342488	prob	5	heat
34	87	5.73346360763887e-4	prob	5	heat
35	87	-0.0111822865396723	prob	5	heat
36	87	-0.00365164451658531	prob	5	heat
37	87	-0.002545139036146	prob	5	heat
38	87	0.0111117620830088	prob	5	heat
39	87	-0.00923066608712764	prob	5	heat
40	87	0.00351948644525442	prob	5	heat
0	88	9.17298839774524e-4	prob	5	heat
1	88	-0.00237353084592022	prob	5	heat
2	88	-0.00254990570900509	prob	5	heat
3	88	0.00103730004879155	prob	5	heat
4	88	-1.04610405033882e-4	prob	5	heat
5	88	-0.00267772697591141	prob	5	heat
6	88	-0.00106630947595401	prob	5	heat
7	88	0.00159058915564204	prob	5	heat
8	88	0.0252245005612549	prob	5	heat
9	88	-3.23381053403599e-4	prob	5	heat
10	88	0.00340931516995413	prob	5	heat
11	88	0.00107465177511224	prob	5	heat
12	88	0.00572752308478459	prob	5	heat
13	88	0.031552849033057	prob	5	heat
14	88	0.0716022005264693	prob	5	heat
15	88	0.0919320148201971	prob	5	heat
16	88	0.122062644520421	prob	5	heat
17	88	0.106984756609583	prob	5	heat
18	88	0.111488167865549	prob	5	heat
19	88	0.0858358307078652	prob	5	heat
20	88	0.0637233540254845	prob	5	heat
21	88	0.0542603521715085	prob	5	heat
22	88	0.0447193557913254	prob	5	heat
23	88	0.0337355897552953	prob	5	heat
24	88	0.0273542053931218	prob	5	heat
25	88	0.0178398126828915	prob	5	heat
26	88	2.6281739446976e-4	prob	5	heat
27	88	0.00962668242929397	prob	5	heat
28	88	0.00197201034406579	prob	5	heat
29	88	-9.84706223145317e-4	prob	5	heat
30	88	-0.00306313590060678	prob	5	heat
31	88	-0.00289378323000042	prob	5	heat
32	88	0.00464647899812184	prob	5	heat
33	88	-0.0120429247293629	prob	5	heat
34	88	0.0026028092923221	prob	5	heat
35	88	0.00548319621053534	prob	5	heat
36	88	0.0131092023254138	prob	5	heat
37	88	0.00229025034188296	prob	5	heat
38	88	0.00267005974634874	prob	5	heat
39	88	0.0121253183030022	prob	5	heat
40	88	-0.00853080682819701	prob	5	heat
0	89	1.51518272338302e-4	prob	5	heat
1	89	-0.00193143297640758	prob	5	heat
2	89	-6.06033625596912e-4	prob	5	heat
3	89	-0.00130491316354615	prob	5	heat
4	89	0.030000571674571	prob	5	heat
5	89	-0.00107684177290074	prob	5	heat
6	89	0.00105429876930205	prob	5	heat
7	89	-8.67182719247071e-4	prob	5	heat
8	89	-0.00123810156377949	prob	5	heat
9	89	0.00141490075555416	prob	5	heat
10	89	0.00192503020579984	prob	5	heat
11	89	0.00117384465493752	prob	5	heat
12	89	0.0170614858856361	prob	5	heat
13	89	0.0603796457797712	prob	5	heat
14	89	0.0919378049773012	prob	5	heat
15	89	0.121811116407023	prob	5	heat
16	89	0.162092251048236	prob	5	heat
17	89	0.166411750522997	prob	5	heat
18	89	0.16617639158059	prob	5	heat
19	89	0.131244028284184	prob	5	heat
20	89	0.109056716783509	prob	5	heat
21	89	0.0966647393449811	prob	5	heat
22	89	0.082494215351344	prob	5	heat
23	89	0.070455761658277	prob	5	heat
24	89	0.0632877537620009	prob	5	heat
25	89	0.0526390907180969	prob	5	heat
26	89	0.0414310669502936	prob	5	heat
27	89	0.0277515003523795	prob	5	heat
28	89	0.01207521329158	prob	5	heat
29	89	0.0256414876233046	prob	5	heat
30	89	0.0126020490585236	prob	5	heat
31	89	0.037753177821158	prob	5	heat
32	89	0.0177292087627536	prob	5	heat
33	89	0.0479559671259962	prob	5	heat
34	89	0.0258671713103801	prob	5	heat
35	89	0.0391251165183753	prob	5	heat
36	89	0.0411742999533867	prob	5	heat
37	89	0.0410817340798558	prob	5	heat
38	89	0.0464504392088875	prob	5	heat
39	89	0.0453869457673624	prob	5	heat
40	89	0.0114462317193164	prob	5	heat
0	90	0.0025653681196993	prob	5	heat
1	90	0.00297724036931093	prob	5	heat
2	90	0.00337029175221272	prob	5	heat
3	90	0.0024073746277426	prob	5	heat
4	90	-0.00461100130909305	prob	5	heat
5	90	-0.00519586144581912	prob	5	heat
6	90	-7.36132082985965e-4	prob	5	heat
7	90	0.00208545896427668	prob	5	heat
8	90	0.00367214852855687	prob	5	heat
9	90	-7.23981544022555e-4	prob	5	heat
10	90	0.0355139419943584	prob	5	heat
11	90	-0.00244061422766597	prob	5	heat
12	90	0.00664295605257242	prob	5	heat
13	90	0.0481666183408766	prob	5	heat
14	90	0.0942711083711217	prob	5	heat
15	90	0.127485981585846	prob	5	heat
16	90	0.167486191604537	prob	5	heat
17	90	0.183275425073073	prob	5	heat
18	90	0.185307019641333	prob	5	heat
19	90	0.13726207780452	prob	5	heat
20	90	0.103688205864865	prob	5	heat
21	90	0.0811671203647512	prob	5	heat
22	90	0.0648744660192954	prob	5	heat
23	90	0.0544632520597106	prob	5	heat
24	90	0.0488817403182227	prob	5	heat
25	90	0.0347602366423828	prob	5	heat
26	90	0.020429892754542	prob	5	heat
27	90	0.0129395479742469	prob	5	heat
28	90	0.00647071404075239	prob	5	heat
29	90	-0.00242197680532964	prob	5	heat
30	90	-0.0104839653769872	prob	5	heat
31	90	0.0108862854838498	prob	5	heat
32	90	0.0119009272285547	prob	5	heat
33	90	0.0279865139769736	prob	5	heat
34	90	0.00845854566992783	prob	5	heat
35	90	0.00935719580710567	prob	5	heat
36	90	0.0084106269201049	prob	5	heat
37	90	0.0208308840609019	prob	5	heat
38	90	0.0185511989986361	prob	5	heat
39	90	0.0114424362627804	prob	5	heat
40	90	0.0164564901881276	prob	5	heat
0	91	9.56320473524116e-4	prob	5	heat
1	91	0.00186370919987386	prob	5	heat
2	91	-2.13471489376356e-4	prob	5	heat
3	91	0.00494106226919943	prob	5	heat
4	91	0.00292710505748114	prob	5	heat
5	91	-0.00238561041372126	prob	5	heat
6	91	6.8024049883363e-4	prob	5	heat
7	91	-0.00246247967196809	prob	5	heat
8	91	-0.00286629959486324	prob	5	heat
9	91	-0.00344057632898342	prob	5	heat
10	91	-0.00833542089473048	prob	5	heat
11	91	0.0223976568516589	prob	5	heat
12	91	-0.010437657374012	prob	5	heat
13	91	0.031098692979155	prob	5	heat
14	91	0.0862147479116291	prob	5	heat
15	91	0.148060582351048	prob	5	heat
16	91	0.193924064577564	prob	5	heat
17	91	0.200775399185109	prob	5	heat
18	91	0.224126363064987	prob	5	heat
19	91	0.166876807644815	prob	5	heat
20	91	0.127421241230915	prob	5	heat
21	91	0.101049010154052	prob	5	heat
22	91	0.0767359391677545	prob	5	heat
23	91	0.0615136070253356	prob	5	heat
24	91	0.0434398222115341	prob	5	heat
25	91	0.0274625734422553	prob	5	heat
26	91	0.0190925722895789	prob	5	heat
27	91	0.0108438764049416	prob	5	heat
28	91	0.00715176015117682	prob	5	heat
29	91	0.00389867651496063	prob	5	heat
30	91	-0.00504070723406372	prob	5	heat
31	91	0.012013989704476	prob	5	heat
32	91	-0.0281285250048111	prob	5	heat
33	91	-0.0113148724129372	prob	5	heat
34	91	-0.00123289788258363	prob	5	heat
35	91	-0.0252259177455712	prob	5	heat
36	91	-0.0185003179571094	prob	5	heat
37	91	-0.019657217309509	prob	5	heat
38	91	-0.0226531914241703	prob	5	heat
39	91	-0.020051870446145	prob	5	heat
40	91	-0.0203582860371083	prob	5	heat
0	92	0.00392811370929889	prob	5	heat
1	92	0.00188771506781397	prob	5	heat
2	92	0.008740062682342	prob	5	heat
3	92	0.00212842337351665	prob	5	heat
4	92	-0.00254351947617043	prob	5	heat
5	92	-0.00114559043101823	prob	5	heat
6	92	0.00238241597691237	prob	5	heat
7	92	-0.0013762375864665	prob	5	heat
8	92	-0.00280105465354483	prob	5	heat
9	92	-0.0112003286626837	prob	5	heat
10	92	-0.0132221571376529	prob	5	heat
11	92	0.0177083164730401	prob	5	heat
12	92	-0.0204173041406262	prob	5	heat
13	92	0.00297862120214734	prob	5	heat
14	92	0.0719573519206986	prob	5	heat
15	92	0.17693925121987	prob	5	heat
16	92	0.262691054732589	prob	5	heat
17	92	0.268702640107445	prob	5	heat
18	92	0.285661245967323	prob	5	heat
19	92	0.222422315555951	prob	5	heat
20	92	0.182055210203183	prob	5	heat
21	92	0.156397393320938	prob	5	heat
22	92	0.143626875058024	prob	5	heat
23	92	0.12609733046133	prob	5	heat
24	92	0.110283464784254	prob	5	heat
25	92	0.100658757950551	prob	5	heat
26	92	0.0828691553448418	prob	5	heat
27	92	0.0682404188125921	prob	5	heat
28	92	0.0594083467069013	prob	5	heat
29	92	0.050653587411725	prob	5	heat
30	92	0.0381527446307529	prob	5	heat
31	92	0.0468124167490667	prob	5	heat
32	92	0.0099328376464981	prob	5	heat
33	92	0.0267349751866678	prob	5	heat
34	92	0.0321692084060783	prob	5	heat
35	92	0.00160990669837045	prob	5	heat
36	92	0.00595697021847031	prob	5	heat
37	92	0.0118085751555639	prob	5	heat
38	92	0.00445078785568426	prob	5	heat
39	92	-3.21232615051889e-4	prob	5	heat
40	92	0.00228300509457274	prob	5	heat
0	93	0.00133391170192577	prob	5	heat
1	93	0.029698994578915	prob	5	heat
2	93	6.44065253753945e-4	prob	5	heat
3	93	0.00324405913363367	prob	5	heat
4	93	2.74067174951186e-4	prob	5	heat
5	93	0.00282332711134282	prob	5	heat
6	93	-0.00408808587227091	prob	5	heat
7	93	-0.00104534637266452	prob	5	heat
8	93	-9.90514529459574e-4	prob	5	heat
9	93	-0.00167780008153687	prob	5	heat
10	93	-0.00209341132731017	prob	5	heat
11	93	-1.02072273902113e-4	prob	5	heat
12	93	0.00263827238868171	prob	5	heat
13	93	0.0562521127316503	prob	5	heat
14	93	0.13406019279508	prob	5	heat
15	93	0.210299297451547	prob	5	heat
16	93	0.284639695855505	prob	5	heat
17	93	0.295601468127442	prob	5	heat
18	93	0.307382933357531	prob	5	heat
19	93	0.237439738796821	prob	5	heat
20	93	0.189426046435298	prob	5	heat
21	93	0.156256007904537	prob	5	heat
22	93	0.133894347891541	prob	5	heat
23	93	0.115627989943646	prob	5	heat
24	93	0.100056642235314	prob	5	heat
25	93	0.0852755480989575	prob	5	heat
26	93	0.0223869401555825	prob	5	heat
27	93	0.0519556854531378	prob	5	heat
28	93	0.0189296270119403	prob	5	heat
29	93	0.0191632445773265	prob	5	heat
30	93	0.0244514608065444	prob	5	heat
31	93	0.0116261412817912	prob	5	heat
32	93	0.0143244837788706	prob	5	heat
33	93	0.0452485373617352	prob	5	heat
34	93	0.0707402576932644	prob	5	heat
35	93	0.0299222543292729	prob	5	heat
36	93	0.0438637481596532	prob	5	heat
37	93	0.0360426822835231	prob	5	heat
38	93	0.0361704579552451	prob	5	heat
39	93	0.0158151077049652	prob	5	heat
40	93	0.0593269255396461	prob	5	heat
0	94	0.00117321596401233	prob	5	heat
1	94	-0.00464530676604177	prob	5	heat
2	94	-0.00264094358120559	prob	5	heat
3	94	-0.00300130944010398	prob	5	heat
4	94	-7.65648588824432e-4	prob	5	heat
5	94	0.00100932242957065	prob	5	heat
6	94	0.0012883534347478	prob	5	heat
7	94	0.0043787535867206	prob	5	heat
8	94	0.00502263344123283	prob	5	heat
9	94	-0.00181907048010815	prob	5	heat
10	94	-0.00337152658465542	prob	5	heat
11	94	0.0365838788469448	prob	5	heat
12	94	0.0139489090691182	prob	5	heat
13	94	0.0419234341889064	prob	5	heat
14	94	0.110778192731517	prob	5	heat
15	94	0.179571579284122	prob	5	heat
16	94	0.327911584042063	prob	5	heat
17	94	0.346302468795974	prob	5	heat
18	94	0.369075282514671	prob	5	heat
19	94	0.319536308509667	prob	5	heat
20	94	0.277220362036023	prob	5	heat
21	94	0.247294275593183	prob	5	heat
22	94	0.216477580905979	prob	5	heat
23	94	0.199545511576088	prob	5	heat
24	94	0.180608169300968	prob	5	heat
25	94	0.157381921766754	prob	5	heat
26	94	0.144140144738829	prob	5	heat
27	94	0.12962972211768	prob	5	heat
28	94	0.115516043250768	prob	5	heat
29	94	0.106096600175041	prob	5	heat
30	94	0.0910498954139854	prob	5	heat
31	94	0.0877215147117909	prob	5	heat
32	94	0.0644393493711853	prob	5	heat
33	94	0.0718621719175644	prob	5	heat
34	94	0.0717096145617131	prob	5	heat
35	94	0.0522512301229522	prob	5	heat
36	94	0.0549250806869389	prob	5	heat
37	94	0.0544428439552392	prob	5	heat
38	94	0.0527757571793657	prob	5	heat
39	94	0.0514204554242322	prob	5	heat
40	94	0.0523927336627261	prob	5	heat
0	95	9.06878289731241e-4	prob	4	heat
1	95	0.00585896922897652	prob	4	heat
2	95	-0.00614181176395405	prob	4	heat
3	95	-0.00268035653707013	prob	4	heat
4	95	0.00329098079718972	prob	4	heat
5	95	-0.00233573309738745	prob	4	heat
6	95	0.00426253489181108	prob	4	heat
7	95	-0.00309844593433456	prob	4	heat
8	95	-0.00429113286706158	prob	4	heat
9	95	0.0123270205815972	prob	4	heat
10	95	-0.00433357051445385	prob	4	heat
11	95	0.00241987574259879	prob	4	heat
12	95	-0.026686390818709	prob	4	heat
13	95	-0.0311691622410744	prob	4	heat
14	95	-0.0216514398018463	prob	4	heat
15	95	-0.0101276962547833	prob	4	heat
16	95	0.00443779892272143	prob	4	heat
17	95	0.00486230710770154	prob	4	heat
18	95	0.020731258149685	prob	4	heat
19	95	0.0115841738844981	prob	4	heat
20	95	0.0045436716581943	prob	4	heat
21	95	0.00343818527447152	prob	4	heat
22	95	-2.95186613240089e-5	prob	4	heat
23	95	-0.00186386816620032	prob	4	heat
24	95	3.23085201839091e-4	prob	4	heat
25	95	-0.00191249994013607	prob	4	heat
26	95	0.00705369398119908	prob	4	heat
27	95	0.00232013637113501	prob	4	heat
28	95	0.00268659031381735	prob	4	heat
29	95	0.0129142048740818	prob	4	heat
30	95	0.0014527640499464	prob	4	heat
31	95	-9.10184043175425e-5	prob	4	heat
32	95	0.00103115572723349	prob	4	heat
33	95	0.0105180193818732	prob	4	heat
34	95	0.0020503423310179	prob	4	heat
35	95	0.00371564709579434	prob	4	heat
36	95	0.00399018998374899	prob	4	heat
37	95	2.33557470074684e-4	prob	4	heat
38	95	-0.0121644286821553	prob	4	heat
39	95	-0.00210462683491228	prob	4	heat
40	95	-0.00525616857526444	prob	4	heat
0	96	-0.00715091724675771	prob	4	heat
1	96	0.00721049167319676	prob	4	heat
2	96	0.00208662793049784	prob	4	heat
3	96	-0.00428405891377854	prob	4	heat
4	96	-0.00154522973557729	prob	4	heat
5	96	0.00297960261429272	prob	4	heat
6	96	-0.00289584688114725	prob	4	heat
7	96	-0.0109275103558853	prob	4	heat
8	96	0.0201942541975086	prob	4	heat
9	96	-0.00115952602834516	prob	4	heat
10	96	0.00753228780597458	prob	4	heat
11	96	0.00100316189077149	prob	4	heat
12	96	-0.00864941330198564	prob	4	heat
13	96	-0.0156517368450174	prob	4	heat
14	96	-0.00778042512536989	prob	4	heat
15	96	-0.00207449773348887	prob	4	heat
16	96	0.00457004143303112	prob	4	heat
17	96	-0.0147884605899557	prob	4	heat
18	96	0.00367228650868133	prob	4	heat
19	96	0.0108565376084893	prob	4	heat
20	96	0.0128825425177668	prob	4	heat
21	96	0.0175261609856058	prob	4	heat
22	96	0.0209272490777608	prob	4	heat
23	96	0.0192811384270711	prob	4	heat
24	96	0.012536764453527501	prob	4	heat
25	96	0.0192931190789566	prob	4	heat
26	96	0.0142796230002351	prob	4	heat
27	96	0.00486502683830456	prob	4	heat
28	96	0.00670866987155914	prob	4	heat
29	96	0.0179652658582814	prob	4	heat
30	96	0.0140126186000473	prob	4	heat
31	96	0.00443684922180583	prob	4	heat
32	96	0.00712393777579979	prob	4	heat
33	96	0.0126540121092918	prob	4	heat
34	96	0.0149276354665828	prob	4	heat
35	96	0.00756669991559609	prob	4	heat
36	96	0.00889839708294207	prob	4	heat
37	96	0.00707028887239299	prob	4	heat
38	96	0.00308291220210281	prob	4	heat
39	96	0.00385183232441455	prob	4	heat
40	96	0.016597337748095	prob	4	heat
0	97	6.72985841191133e-4	prob	4	heat
1	97	6.87439161036684e-4	prob	4	heat
2	97	5.24329082333381e-4	prob	4	heat
3	97	3.56399520553845e-4	prob	4	heat
4	97	1.83695169513204e-4	prob	4	heat
5	97	-1.42643329343177e-4	prob	4	heat
6	97	-6.51177850123163e-4	prob	4	heat
7	97	-3.85110538581723e-4	prob	4	heat
8	97	-4.54939523335341e-4	prob	4	heat
9	97	-7.90977533245264e-4	prob	4	heat
10	97	-7.81594246898982e-4	prob	4	heat
11	97	0.0203812180032874	prob	4	heat
12	97	0.0273006191211096	prob	4	heat
13	97	0.0355493364740804	prob	4	heat
14	97	0.0412243483281679	prob	4	heat
15	97	0.0445114376129101	prob	4	heat
16	97	0.0469990362529047	prob	4	heat
17	97	0.0360200951267104	prob	4	heat
18	97	0.0264275218935685	prob	4	heat
19	97	0.0175535657169163	prob	4	heat
