geneID	geneClass	geneType
AAEL017367	protein_coding_gene	protein_coding
AAEL003508	protein_coding_gene	protein_coding
AAEL003285	protein_coding_gene	protein_coding
AAEL003291	protein_coding_gene	protein_coding
AAEL003299	protein_coding_gene	protein_coding
AAEL003321	protein_coding_gene	protein_coding
AAEL027086	protein_coding_gene	protein_coding
AAEL003316	protein_coding_gene	protein_coding
AAEL003318	protein_coding_gene	protein_coding
AAEL021170	ncRNA_gene	lncRNA
AAEL021527	ncRNA_gene	lncRNA
AAEL003287	protein_coding_gene	protein_coding
AAEL003295	protein_coding_gene	protein_coding
AAEL003322	protein_coding_gene	protein_coding
AAEL024308	ncRNA_gene	lncRNA
AAEL027248	ncRNA_gene	lncRNA
AAEL003284	protein_coding_gene	protein_coding
AAEL028882	ncRNA_gene	tRNA
AAEL023495	protein_coding_gene	protein_coding
AAEL019654	protein_coding_gene	protein_coding
AAEL023237	ncRNA_gene	lncRNA
AAEL020541	ncRNA_gene	lncRNA
AAEL019655	protein_coding_gene	protein_coding
AAEL021749	ncRNA_gene	lncRNA
AAEL018055	protein_coding_gene	protein_coding
AAEL026311	ncRNA_gene	lncRNA
AAEL000883	protein_coding_gene	protein_coding
AAEL000857	protein_coding_gene	protein_coding
AAEL000875	protein_coding_gene	protein_coding
AAEL026853	protein_coding_gene	protein_coding
AAEL000900	protein_coding_gene	protein_coding
AAEL000911	protein_coding_gene	protein_coding
AAEL000874	protein_coding_gene	protein_coding
AAEL000890	protein_coding_gene	protein_coding
AAEL000896	protein_coding_gene	protein_coding
AAEL000878	protein_coding_gene	protein_coding
AAEL029005	protein_coding_gene	protein_coding
AAEL000914	protein_coding_gene	protein_coding
AAEL026726	protein_coding_gene	protein_coding
AAEL020618	protein_coding_gene	protein_coding
AAEL023036	protein_coding_gene	protein_coding
AAEL000881	protein_coding_gene	protein_coding
AAEL000916	protein_coding_gene	protein_coding
AAEL000870	protein_coding_gene	protein_coding
AAEL023960	protein_coding_gene	protein_coding
AAEL000921	protein_coding_gene	protein_coding
AAEL019724	protein_coding_gene	protein_coding
AAEL000899	protein_coding_gene	protein_coding
AAEL021739	protein_coding_gene	protein_coding
AAEL000898	protein_coding_gene	protein_coding
AAEL000905	protein_coding_gene	protein_coding
AAEL000904	protein_coding_gene	protein_coding
AAEL000918	protein_coding_gene	protein_coding
AAEL000893	protein_coding_gene	protein_coding
AAEL021962	protein_coding_gene	protein_coding
AAEL020499	protein_coding_gene	protein_coding
AAEL025962	ncRNA_gene	lncRNA
AAEL021406	ncRNA_gene	lncRNA
AAEL028205	protein_coding_gene	protein_coding
AAEL000863	protein_coding_gene	protein_coding
AAEL020263	ncRNA_gene	lncRNA
AAEL026995	protein_coding_gene	protein_coding
AAEL000925	protein_coding_gene	protein_coding
AAEL020101	protein_coding_gene	protein_coding
AAEL028147	ncRNA_gene	lncRNA
AAEL000869	protein_coding_gene	protein_coding
AAEL000897	protein_coding_gene	protein_coding
AAEL025337	ncRNA_gene	lncRNA
AAEL020623	ncRNA_gene	lncRNA
AAEL028008	ncRNA_gene	lncRNA
AAEL000902	protein_coding_gene	protein_coding
AAEL021128	protein_coding_gene	protein_coding
AAEL000889	protein_coding_gene	protein_coding
AAEL019837	protein_coding_gene	protein_coding
AAEL000894	protein_coding_gene	protein_coding
AAEL000926	protein_coding_gene	protein_coding
AAEL000873	protein_coding_gene	protein_coding
AAEL000886	protein_coding_gene	protein_coding
AAEL000859	protein_coding_gene	protein_coding
AAEL000861	protein_coding_gene	protein_coding
AAEL027006	pseudogene	pseudogene
AAEL000915	protein_coding_gene	protein_coding
AAEL023706	protein_coding_gene	protein_coding
AAEL026498	ncRNA_gene	lncRNA
AAEL000855	protein_coding_gene	protein_coding
AAEL000882	protein_coding_gene	protein_coding
AAEL000871	protein_coding_gene	protein_coding
AAEL000928	protein_coding_gene	protein_coding
AAEL000912	protein_coding_gene	protein_coding
AAEL000876	protein_coding_gene	protein_coding
AAEL000910	protein_coding_gene	protein_coding
AAEL000923	protein_coding_gene	protein_coding
AAEL000885	protein_coding_gene	protein_coding
AAEL000922	protein_coding_gene	protein_coding
AAEL025600	protein_coding_gene	protein_coding
AAEL000924	protein_coding_gene	protein_coding
AAEL026722	ncRNA_gene	lncRNA
AAEL000867	protein_coding_gene	protein_coding
AAEL000903	protein_coding_gene	protein_coding
AAEL025543	ncRNA_gene	lncRNA
AAEL024937	pseudogene	pseudogene
AAEL019094	ncRNA_gene	lncRNA
AAEL000860	protein_coding_gene	protein_coding
AAEL024189	protein_coding_gene	protein_coding
AAEL000856	protein_coding_gene	protein_coding
AAEL023578	ncRNA_gene	lncRNA
AAEL027039	ncRNA_gene	lncRNA
AAEL013760	protein_coding_gene	protein_coding
AAEL013761	protein_coding_gene	protein_coding
AAEL008894	protein_coding_gene	protein_coding
AAEL020635	protein_coding_gene	protein_coding
AAEL008902	protein_coding_gene	protein_coding
AAEL008898	protein_coding_gene	protein_coding
AAEL026355	protein_coding_gene	protein_coding
AAEL021204	protein_coding_gene	protein_coding
AAEL008893	protein_coding_gene	protein_coding
AAEL008901	protein_coding_gene	protein_coding
AAEL008895	protein_coding_gene	protein_coding
AAEL028178	protein_coding_gene	protein_coding
AAEL022293	ncRNA_gene	lncRNA
AAEL008899	protein_coding_gene	protein_coding
AAEL018166	protein_coding_gene	protein_coding
AAEL011904	protein_coding_gene	protein_coding
AAEL011911	protein_coding_gene	protein_coding
AAEL021481	protein_coding_gene	protein_coding
AAEL011908	protein_coding_gene	protein_coding
AAEL011906	protein_coding_gene	protein_coding
AAEL011907	protein_coding_gene	protein_coding
AAEL011912	protein_coding_gene	protein_coding
AAEL011910	protein_coding_gene	protein_coding
AAEL011905	protein_coding_gene	protein_coding
AAEL009398	protein_coding_gene	protein_coding
AAEL025889	protein_coding_gene	protein_coding
AAEL009415	protein_coding_gene	protein_coding
AAEL009414	protein_coding_gene	protein_coding
AAEL009400	protein_coding_gene	protein_coding
AAEL020123	protein_coding_gene	protein_coding
AAEL024085	protein_coding_gene	protein_coding
AAEL027767	protein_coding_gene	protein_coding
AAEL025927	protein_coding_gene	protein_coding
Or22	protein_coding_gene	Odorant receptor 22
AAEL027193	protein_coding_gene	protein_coding
AAEL002464	protein_coding_gene	protein_coding
AAEL002488	protein_coding_gene	protein_coding
AAEL002469	protein_coding_gene	protein_coding
AAEL002474	protein_coding_gene	protein_coding
AAEL012853	protein_coding_gene	protein_coding
AAEL012856	protein_coding_gene	protein_coding
AAEL012855	protein_coding_gene	protein_coding
AAEL012858	protein_coding_gene	protein_coding
AAEL012851	protein_coding_gene	protein_coding
AAEL019455	protein_coding_gene	protein_coding
AAEL028208	protein_coding_gene	protein_coding
AAEL024125	ncRNA_gene	lncRNA
AAEL027803	ncRNA_gene	lncRNA
AAEL012852	protein_coding_gene	protein_coding
AAEL024687	ncRNA_gene	lncRNA
AAEL022906	ncRNA_gene	lncRNA
AAEL020666	ncRNA_gene	lncRNA
AAEL024465	protein_coding_gene	protein_coding
AAEL023555	protein_coding_gene	protein_coding
AAEL018700	protein_coding_gene	protein_coding
AAEL024468	protein_coding_gene	protein_coding
AAEL024791	protein_coding_gene	protein_coding
AAEL021842	ncRNA_gene	lncRNA
AAEL027214	protein_coding_gene	protein_coding
AAEL003320	protein_coding_gene	protein_coding
AAEL003293	protein_coding_gene	protein_coding
AAEL028881	ncRNA_gene	tRNA
AAEL003302	protein_coding_gene	protein_coding
AAEL003310	protein_coding_gene	protein_coding
AAEL019677	protein_coding_gene	protein_coding
AAEL018298	protein_coding_gene	protein_coding
AAEL003308	protein_coding_gene	protein_coding
AAEL003294	protein_coding_gene	protein_coding
AAEL003301	protein_coding_gene	protein_coding
AAEL023959	ncRNA_gene	lncRNA
AAEL003289	protein_coding_gene	protein_coding
AAEL003297	protein_coding_gene	protein_coding
AAEL003298	protein_coding_gene	protein_coding
AAEL003317	protein_coding_gene	protein_coding
AAEL029071	protein_coding_gene	protein_coding
AAEL029070	protein_coding_gene	protein_coding
AAEL024663	protein_coding_gene	protein_coding
Or111	pseudogene	Odorant receptor 111
Or113	protein_coding_gene	Odorant receptor 113
Or112	protein_coding_gene	Odorant receptor 112
AAEL013220	protein_coding_gene	protein_coding
AAEL013225	protein_coding_gene	protein_coding
AAEL013218	protein_coding_gene	protein_coding
AAEL029050	protein_coding_gene	protein_coding
AAEL013221	protein_coding_gene	protein_coding
AAEL025174	protein_coding_gene	protein_coding
AAEL021223	protein_coding_gene	protein_coding
AAEL022197	protein_coding_gene	protein_coding
AAEL020763	protein_coding_gene	protein_coding
AAEL022583	protein_coding_gene	protein_coding
AAEL024861	protein_coding_gene	protein_coding
AAEL026178	protein_coding_gene	protein_coding
AAEL026061	protein_coding_gene	protein_coding
AAEL022403	protein_coding_gene	protein_coding
AAEL024461	protein_coding_gene	protein_coding
AAEL023912	protein_coding_gene	protein_coding
AAEL022066	protein_coding_gene	protein_coding
AAEL022763	protein_coding_gene	protein_coding
AAEL027431	protein_coding_gene	protein_coding
AAEL026317	protein_coding_gene	protein_coding
AAEL021946	protein_coding_gene	protein_coding
AAEL025557	protein_coding_gene	protein_coding
AAEL025047	protein_coding_gene	protein_coding
AAEL025148	protein_coding_gene	protein_coding
AAEL020755	protein_coding_gene	protein_coding
AAEL021058	protein_coding_gene	protein_coding
AAEL027205	protein_coding_gene	protein_coding
AAEL025791	protein_coding_gene	protein_coding
AAEL022926	protein_coding_gene	protein_coding
AAEL026569	protein_coding_gene	protein_coding
AAEL024077	protein_coding_gene	protein_coding
AAEL023191	protein_coding_gene	protein_coding
AAEL027676	protein_coding_gene	protein_coding
AAEL023290	protein_coding_gene	protein_coding
AAEL020177	protein_coding_gene	protein_coding
AAEL023008	protein_coding_gene	protein_coding
AAEL026739	protein_coding_gene	protein_coding
AAEL027530	protein_coding_gene	protein_coding
AAEL027532	protein_coding_gene	protein_coding
AAEL022071	protein_coding_gene	protein_coding
AAEL020370	protein_coding_gene	protein_coding
AAEL024971	protein_coding_gene	protein_coding
AAEL022935	protein_coding_gene	protein_coding
AAEL024397	protein_coding_gene	protein_coding
AAEL026092	protein_coding_gene	protein_coding
AAEL022175	protein_coding_gene	protein_coding
AAEL023589	protein_coding_gene	protein_coding
AAEL025599	protein_coding_gene	protein_coding
AAEL022201	protein_coding_gene	protein_coding
AAEL023121	protein_coding_gene	protein_coding
AAEL024062	pseudogene	pseudogene
AAEL029060	protein_coding_gene	protein_coding
AAEL026613	pseudogene	pseudogene
AAEL026063	protein_coding_gene	protein_coding
AAEL027645	protein_coding_gene	protein_coding
AAEL027893	protein_coding_gene	protein_coding
AAEL024054	protein_coding_gene	protein_coding
AAEL021448	protein_coding_gene	protein_coding
AAEL020426	protein_coding_gene	protein_coding
AAEL025026	protein_coding_gene	protein_coding
AAEL020514	protein_coding_gene	protein_coding
AAEL024904	protein_coding_gene	protein_coding
AAEL027524	pseudogene	pseudogene
AAEL025679	protein_coding_gene	protein_coding
AAEL022193	protein_coding_gene	protein_coding
AAEL021037	protein_coding_gene	protein_coding
AAEL027250	protein_coding_gene	protein_coding
AAEL024565	protein_coding_gene	protein_coding
AAEL022808	protein_coding_gene	protein_coding
AAEL021638	protein_coding_gene	protein_coding
AAEL027835	protein_coding_gene	protein_coding
AAEL025415	protein_coding_gene	protein_coding
AAEL023864	protein_coding_gene	protein_coding
AAEL026212	protein_coding_gene	protein_coding
AAEL027920	protein_coding_gene	protein_coding
AAEL024678	protein_coding_gene	protein_coding
AAEL026641	protein_coding_gene	protein_coding
AAEL022745	protein_coding_gene	protein_coding
AAEL024280	protein_coding_gene	protein_coding
AAEL024035	protein_coding_gene	protein_coding
AAEL025924	protein_coding_gene	protein_coding
AAEL027480	protein_coding_gene	protein_coding
AAEL027691	protein_coding_gene	protein_coding
AAEL025480	protein_coding_gene	protein_coding
AAEL021956	protein_coding_gene	protein_coding
AAEL020107	protein_coding_gene	protein_coding
AAEL020675	protein_coding_gene	protein_coding
AAEL023016	protein_coding_gene	protein_coding
AAEL021702	pseudogene	pseudogene
AAEL027523	pseudogene	pseudogene
AAEL020257	pseudogene	pseudogene
AAEL020995	pseudogene	pseudogene
AAEL027076	protein_coding_gene	protein_coding
AAEL021205	protein_coding_gene	protein_coding
AAEL023602	pseudogene	pseudogene
AAEL026100	protein_coding_gene	protein_coding
AAEL026032	protein_coding_gene	protein_coding
AAEL023982	protein_coding_gene	protein_coding
AAEL027121	protein_coding_gene	protein_coding
AAEL022210	protein_coding_gene	protein_coding
AAEL020157	protein_coding_gene	protein_coding
AAEL025751	protein_coding_gene	protein_coding
AAEL021142	protein_coding_gene	protein_coding
AAEL021516	protein_coding_gene	protein_coding
AAEL026951	protein_coding_gene	protein_coding
AAEL021358	protein_coding_gene	protein_coding
AAEL026206	protein_coding_gene	protein_coding
AAEL024767	protein_coding_gene	protein_coding
AAEL023048	protein_coding_gene	protein_coding
AAEL023726	protein_coding_gene	protein_coding
AAEL027540	protein_coding_gene	protein_coding
AAEL022751	protein_coding_gene	protein_coding
AAEL020216	protein_coding_gene	protein_coding
AAEL027063	protein_coding_gene	protein_coding
AAEL025299	protein_coding_gene	protein_coding
AAEL021158	protein_coding_gene	protein_coding
AAEL022390	protein_coding_gene	protein_coding
AAEL020395	protein_coding_gene	protein_coding
AAEL020914	protein_coding_gene	protein_coding
AAEL020927	protein_coding_gene	protein_coding
AAEL025733	protein_coding_gene	protein_coding
AAEL025009	protein_coding_gene	protein_coding
AAEL026691	protein_coding_gene	protein_coding
AAEL025302	protein_coding_gene	protein_coding
AAEL024967	protein_coding_gene	protein_coding
AAEL028199	protein_coding_gene	protein_coding
AAEL026849	protein_coding_gene	protein_coding
AAEL022510	pseudogene	pseudogene
AAEL026071	pseudogene	pseudogene
AAEL021537	protein_coding_gene	protein_coding
AAEL027847	protein_coding_gene	protein_coding
AAEL021543	pseudogene	pseudogene
AAEL021472	protein_coding_gene	protein_coding
AAEL025161	protein_coding_gene	protein_coding
AAEL024065	protein_coding_gene	protein_coding
AAEL021038	protein_coding_gene	protein_coding
AAEL024159	protein_coding_gene	protein_coding
AAEL024976	pseudogene	pseudogene
AAEL020565	protein_coding_gene	protein_coding
AAEL021937	protein_coding_gene	protein_coding
AAEL024151	protein_coding_gene	protein_coding
AAEL021347	protein_coding_gene	protein_coding
AAEL021604	protein_coding_gene	protein_coding
AAEL026653	protein_coding_gene	protein_coding
AAEL026815	protein_coding_gene	protein_coding
AAEL024474	protein_coding_gene	protein_coding
AAEL020348	protein_coding_gene	protein_coding
AAEL026754	protein_coding_gene	protein_coding
AAEL023925	protein_coding_gene	protein_coding
AAEL022111	protein_coding_gene	protein_coding
AAEL021459	protein_coding_gene	protein_coding
AAEL026280	protein_coding_gene	protein_coding
AAEL025273	protein_coding_gene	protein_coding
AAEL027708	protein_coding_gene	protein_coding
AAEL026786	protein_coding_gene	protein_coding
AAEL020629	protein_coding_gene	protein_coding
AAEL024173	protein_coding_gene	protein_coding
AAEL024969	protein_coding_gene	protein_coding
AAEL025851	protein_coding_gene	protein_coding
AAEL020309	protein_coding_gene	protein_coding
AAEL020517	protein_coding_gene	protein_coding
AAEL026982	protein_coding_gene	protein_coding
AAEL024279	protein_coding_gene	protein_coding
AAEL026152	protein_coding_gene	protein_coding
AAEL021577	protein_coding_gene	protein_coding
AAEL021271	protein_coding_gene	protein_coding
AAEL022860	protein_coding_gene	protein_coding
AAEL026686	protein_coding_gene	protein_coding
AAEL021049	protein_coding_gene	protein_coding
AAEL026081	protein_coding_gene	protein_coding
AAEL025522	protein_coding_gene	protein_coding
AAEL027876	protein_coding_gene	protein_coding
AAEL027969	protein_coding_gene	protein_coding
AAEL023232	protein_coding_gene	protein_coding
AAEL027024	protein_coding_gene	protein_coding
AAEL021208	pseudogene	pseudogene
AAEL022824	protein_coding_gene	protein_coding
AAEL021005	protein_coding_gene	protein_coding
AAEL026927	protein_coding_gene	protein_coding
AAEL023731	pseudogene	pseudogene
AAEL022062	protein_coding_gene	protein_coding
AAEL027884	protein_coding_gene	protein_coding
AAEL028019	protein_coding_gene	protein_coding
AAEL024721	protein_coding_gene	protein_coding
AAEL022667	protein_coding_gene	protein_coding
AAEL024561	pseudogene	pseudogene
AAEL023870	protein_coding_gene	protein_coding
AAEL026271	protein_coding_gene	protein_coding
AAEL021003	pseudogene	pseudogene
AAEL025689	protein_coding_gene	protein_coding
AAEL025349	protein_coding_gene	protein_coding
AAEL022047	protein_coding_gene	protein_coding
AAEL022690	pseudogene	pseudogene
AAEL021001	protein_coding_gene	protein_coding
AAEL027441	protein_coding_gene	protein_coding
AAEL024844	protein_coding_gene	protein_coding
AAEL024783	protein_coding_gene	protein_coding
AAEL020030	protein_coding_gene	protein_coding
AAEL026360	protein_coding_gene	protein_coding
AAEL023580	protein_coding_gene	protein_coding
AAEL023805	protein_coding_gene	protein_coding
AAEL024909	protein_coding_gene	protein_coding
AAEL022883	protein_coding_gene	protein_coding
AAEL027057	protein_coding_gene	protein_coding
AAEL026515	protein_coding_gene	protein_coding
AAEL027497	protein_coding_gene	protein_coding
AAEL025688	protein_coding_gene	protein_coding
AAEL020249	protein_coding_gene	protein_coding
AAEL024069	protein_coding_gene	protein_coding
AAEL022412	protein_coding_gene	protein_coding
AAEL022513	protein_coding_gene	protein_coding
AAEL026772	protein_coding_gene	protein_coding
AAEL023072	protein_coding_gene	protein_coding
AAEL026342	protein_coding_gene	protein_coding
AAEL023291	protein_coding_gene	protein_coding
AAEL021518	protein_coding_gene	protein_coding
AAEL023817	protein_coding_gene	protein_coding
AAEL021707	protein_coding_gene	protein_coding
AAEL028138	protein_coding_gene	protein_coding
AAEL023293	protein_coding_gene	protein_coding
AAEL027267	protein_coding_gene	protein_coding
AAEL025262	protein_coding_gene	protein_coding
